"('Attribute', 'schema_name')","('Attribute', 'method_name')","('Attribute', 'dataset_type')","('Attribute', 'dataset_name')","('Attribute', 'curve_name')","('Attribute', 'label_name')","('Attribute', 'online')","('Eval', ('Annotation Error',))","('Eval', ('Jaccard Index',))","('Eval', ('Rand Index',))","('Eval', ('event-based f1 under pa with mode log', 'f1'))","('Eval', ('event-based f1 under pa with mode log', 'precision'))","('Eval', ('event-based f1 under pa with mode log', 'recall'))","('Eval', ('best f1 under pa', 'f1'))","('Eval', ('best f1 under pa', 'precision'))","('Eval', ('best f1 under pa', 'recall'))","('Eval', ('Run Length MSE',))","('Eval', ('Run Length MSRE',))","('Eval', ('Detection Delay', 'delay_mean'))","('Eval', ('Detection Delay', 'delay_std'))","('Eval', ('Detection Delay', 'delay_pct(90)'))","('Eval', ('Detection Delay', 'delay_pct(70)'))","('Eval', ('Detection Delay', 'delay_pct(50)'))","('Eval', ('Detection Delay', 'delay_pct(30)'))","('Eval', ('Detection Delay', 'delay_pct(10)'))"
Naive,KLCPD,TS4CD,AlanTuringTCPD,gdp_argentina,ChangePoint,No,2.0,0.3365930533522585,0.6580946814728229,0.1132075471698112,0.06,0.9999999999999997,0.1132075471698112,0.06,0.9999999999999997,795.728813559322,28.208665575658166,,,,,,,
Naive,KLCPD,TS4CD,AlanTuringTCPD,gdp_argentina,ReportPoint,No,,,,,,,,,,,,18.666666666666668,7.845734863959881,26.6,21.799999999999997,17.0,14.2,11.4
Naive,KLCPD,TS4CD,AlanTuringTCPD,gdp_argentina,RunLength,No,,,,,,,,,,834.4067796610169,28.886100111662994,,,,,,,
Naive,KLCPD,TS4CD,AlanTuringTCPD,gdp_croatia,ChangePoint,No,1.0,0.5018115942028986,0.7300724637681159,0.12499999999999985,0.06666666666666665,0.9999999999999988,0.12499999999999985,0.06666666666666665,0.9999999999999988,92.54166666666667,9.619857933808932,,,,,,,
Naive,KLCPD,TS4CD,AlanTuringTCPD,gdp_croatia,ReportPoint,No,,,,,,,,,,,,10.0,0.0,10.0,10.0,10.0,10.0,10.0
Naive,KLCPD,TS4CD,AlanTuringTCPD,gdp_croatia,RunLength,No,,,,,,,,,,92.54166666666667,9.619857933808932,,,,,,,
Naive,KLCPD,TS4CD,AlanTuringTCPD,gdp_iran,ChangePoint,No,1.0,0.4707897264403378,0.7306412583182094,0.15393557422969173,0.08352890316205533,0.9999999999999994,0.15393557422969173,0.08352890316205533,0.9999999999999994,335.0344827586207,17.92228286075419,,,,,,,
Naive,KLCPD,TS4CD,AlanTuringTCPD,gdp_iran,ReportPoint,No,,,,,,,,,,,,39.0,2.791103500742244,41.45,40.35,39.25,37.85,36.45
Naive,KLCPD,TS4CD,AlanTuringTCPD,gdp_iran,RunLength,No,,,,,,,,,,365.6896551724138,18.759762518815748,,,,,,,
Naive,KLCPD,TS4CD,AlanTuringTCPD,gdp_japan,ChangePoint,No,0.0,0.48618313023939164,0.7383545069570479,0.05882352941176464,0.030303030303030304,0.9999999999999989,0.05882352941176464,0.030303030303030304,0.9999999999999989,431.82758620689657,20.780461645663614,,,,,,,
Naive,KLCPD,TS4CD,AlanTuringTCPD,gdp_japan,ReportPoint,No,,,,,,,,,,,,26.0,0.0,26.0,26.0,26.0,26.0,26.0
Naive,KLCPD,TS4CD,AlanTuringTCPD,gdp_japan,RunLength,No,,,,,,,,,,458.3965517241379,21.410197377047645,,,,,,,
Naive,KLCPD,TS4CD,AlanTuringTCPD,global_co2,ChangePoint,No,1.0,0.38785101144530215,0.6922143390589992,0.04278197208876682,0.021858576206402296,0.9999999999999996,0.04278197208876682,0.021858576206402296,0.9999999999999996,1914.5192307692307,43.75513227415921,,,,,,,
Naive,KLCPD,TS4CD,AlanTuringTCPD,global_co2,ReportPoint,No,,,,,,,,,,,,35.5,22.0,53.1,44.3,35.5,26.7,17.9
Naive,KLCPD,TS4CD,AlanTuringTCPD,global_co2,RunLength,No,,,,,,,,,,1975.4326923076924,44.44574952780186,,,,,,,
Naive,KLCPD,TS4CD,AlanTuringTCPD,homeruns,ChangePoint,No,1.75,0.3802689751680299,0.6946798493408662,0.07299747960568495,0.039108610465043575,0.8749999999999993,0.07299747960568495,0.039108610465043575,0.8749999999999993,2174.6588983050847,46.04904717619671,,,,,,,
Naive,KLCPD,TS4CD,AlanTuringTCPD,homeruns,ReportPoint,No,,,,,,,,,,,,61.5,11.451958216102856,72.5,67.3,61.25,56.25,49.65
Naive,KLCPD,TS4CD,AlanTuringTCPD,homeruns,RunLength,No,,,,,,,,,,2243.052966101695,46.77796307599783,,,,,,,
Naive,KLCPD,TS4CD,AlanTuringTCPD,iceland_tourism,ChangePoint,No,1.0,0.8536616161616162,0.907618902593777,0.011834319526627205,0.005952380952380952,0.9999999999999989,0.011834319526627205,0.005952380952380952,0.9999999999999989,2590.924623115578,50.90112595135375,,,,,,,
Naive,KLCPD,TS4CD,AlanTuringTCPD,iceland_tourism,ReportPoint,No,,,,,,,,,,,,32.0,0.0,32.0,32.0,32.0,32.0,32.0
Naive,KLCPD,TS4CD,AlanTuringTCPD,iceland_tourism,RunLength,No,,,,,,,,,,1940.7386934673366,44.05381587861983,,,,,,,
Naive,KLCPD,TS4CD,AlanTuringTCPD,jfk_passengers,ChangePoint,No,1.75,0.6009798598866644,0.8596709767748312,0.007564616801446104,0.0037973424083230585,0.9999999999999991,0.007564616801446104,0.0037973424083230585,0.9999999999999991,8397.966346153846,91.63786899206845,,,,,,,
Naive,KLCPD,TS4CD,AlanTuringTCPD,jfk_passengers,ReportPoint,No,,,,,,,,,,,,34.5,10.25,42.7,38.599999999999994,34.5,30.4,26.3
Naive,KLCPD,TS4CD,AlanTuringTCPD,jfk_passengers,RunLength,No,,,,,,,,,,8331.60844017094,91.27703709468803,,,,,,,
Naive,KLCPD,TS4CD,AlanTuringTCPD,lga_passengers,ChangePoint,No,2.25,0.5680357311647629,0.8729227291861126,0.028742253590399267,0.016648751964623457,0.6607142857142856,0.028742253590399267,0.016648751964623457,0.6607142857142856,9382.251068376068,96.29976337114402,,,,,,,
Naive,KLCPD,TS4CD,AlanTuringTCPD,lga_passengers,ReportPoint,No,,,,,,,,,,,,71.50892857142857,73.1867911898349,150.275,105.22499999999998,51.125,14.599999999999998,0.8
Naive,KLCPD,TS4CD,AlanTuringTCPD,lga_passengers,RunLength,No,,,,,,,,,,9780.692307692307,98.3080016003095,,,,,,,
Naive,KLCPD,TS4CD,AlanTuringTCPD,measles,ChangePoint,No,8.0,0.31006083562901743,0.6813931443598447,0.011695906432748523,0.0058823529411764705,0.9999999999999989,0.011695906432748523,0.0058823529411764705,0.9999999999999989,157682.209889001,397.09219318566437,,,,,,,
Naive,KLCPD,TS4CD,AlanTuringTCPD,measles,ReportPoint,No,,,,,,,,,,,,40.0,0.0,40.0,40.0,40.0,40.0,40.0
Naive,KLCPD,TS4CD,AlanTuringTCPD,measles,RunLength,No,,,,,,,,,,154313.94450050453,392.8281360856227,,,,,,,
Naive,KLCPD,TS4CD,AlanTuringTCPD,nile,ChangePoint,No,0.0,0.939947419399474,0.9755555555555556,0.06666666666666658,0.034482758620689655,0.9999999999999988,0.06666666666666658,0.034482758620689655,0.9999999999999988,28.91,5.3768020235080245,,,,,,,
Naive,KLCPD,TS4CD,AlanTuringTCPD,nile,ReportPoint,No,,,,,,,,,,,,1.0,0.0,1.0,1.0,1.0,1.0,1.0
Naive,KLCPD,TS4CD,AlanTuringTCPD,nile,RunLength,No,,,,,,,,,,14.46,3.8026306683663087,,,,,,,
Naive,KLCPD,TS4CD,AlanTuringTCPD,occupancy,ChangePoint,No,4.0,0.6746098794986273,0.9390869854431261,0.16493194192377458,0.11398692810457516,0.4545454545454544,0.16493194192377458,0.11398692810457516,0.4545454545454544,3419.906090373281,54.71923951260828,,,,,,,
Naive,KLCPD,TS4CD,AlanTuringTCPD,occupancy,ReportPoint,No,,,,,,,,,,,,17.346969696969698,19.232834833128216,35.440000000000005,24.580000000000002,8.5,2.4,1.4
Naive,KLCPD,TS4CD,AlanTuringTCPD,occupancy,RunLength,No,,,,,,,,,,3223.4447937131627,52.2525458673033,,,,,,,
Naive,KLCPD,TS4CD,AlanTuringTCPD,ozone,ChangePoint,No,0.25,0.8980813022371252,0.9635744234800839,0.07963709677419346,0.04166666666666667,0.999999999999999,0.07963709677419346,0.04166666666666667,0.999999999999999,29.412037037037038,5.033625153772398,,,,,,,
Naive,KLCPD,TS4CD,AlanTuringTCPD,ozone,ReportPoint,No,,,,,,,,,,,,7.75,1.75,9.15,8.45,7.75,7.05,6.35
Naive,KLCPD,TS4CD,AlanTuringTCPD,ozone,RunLength,No,,,,,,,,,,106.83796296296296,10.272687061523488,,,,,,,
Naive,KLCPD,TS4CD,AlanTuringTCPD,quality_control_1,ChangePoint,No,1.0,0.973122439690487,0.9876914884902105,0.06092188078489441,0.03406990382359841,0.9999999999999989,0.06092188078489441,0.03406990382359841,0.9999999999999989,274.5591054313099,16.456837017531583,,,,,,,
Naive,KLCPD,TS4CD,AlanTuringTCPD,quality_control_1,ReportPoint,No,,,,,,,,,,,,1.0,0.0,1.0,1.0,1.0,1.0,1.0
Naive,KLCPD,TS4CD,AlanTuringTCPD,quality_control_1,RunLength,No,,,,,,,,,,81.72587859424921,8.955597505477959,,,,,,,
Naive,KLCPD,TS4CD,AlanTuringTCPD,quality_control_2,ChangePoint,No,0.0,0.9770218485472433,0.9903860611984061,0.020051505150515028,0.010127293341579056,0.9999999999999989,0.020051505150515028,0.010127293341579056,0.9999999999999989,153.61219081272085,12.338106336796884,,,,,,,
Naive,KLCPD,TS4CD,AlanTuringTCPD,quality_control_2,ReportPoint,No,,,,,,,,,,,,0.5,0.0,0.5,0.5,0.5,0.5,0.5
Naive,KLCPD,TS4CD,AlanTuringTCPD,quality_control_2,RunLength,No,,,,,,,,,,29.76060070671378,5.214638991077361,,,,,,,
Naive,KLCPD,TS4CD,AlanTuringTCPD,quality_control_3,ChangePoint,No,3.0,0.7506849315068493,0.9134935249644436,0.010649796131648435,0.005353404854797725,0.9999999999999989,0.010649796131648435,0.005353404854797725,0.9999999999999989,3251.2267759562837,57.01925194872674,,,,,,,
Naive,KLCPD,TS4CD,AlanTuringTCPD,quality_control_3,ReportPoint,No,,,,,,,,,,,,2.2,0.0,2.2,2.2,2.2,2.2,2.2
Naive,KLCPD,TS4CD,AlanTuringTCPD,quality_control_3,RunLength,No,,,,,,,,,,2814.826229508197,53.0456102894113,,,,,,,
Naive,KLCPD,TS4CD,AlanTuringTCPD,quality_control_4,ChangePoint,No,1.6666666666666667,0.7470562347927827,0.9048309953239814,0.1409799861973773,0.08719249899179997,0.9166666666666657,0.1409799861973773,0.08719249899179997,0.9166666666666657,10391.466,101.42166791287838,,,,,,,
Naive,KLCPD,TS4CD,AlanTuringTCPD,quality_control_4,ReportPoint,No,,,,,,,,,,,,13.583333333333334,15.124253884260062,30.76666666666667,14.966666666666656,7.166666666666667,1.9333333333333333,1.5333333333333332
Naive,KLCPD,TS4CD,AlanTuringTCPD,quality_control_4,RunLength,No,,,,,,,,,,9742.490666666667,98.49654510887963,,,,,,,
Naive,KLCPD,TS4CD,AlanTuringTCPD,rail_lines,ChangePoint,No,0.6,0.6960960662525879,0.8887387387387389,0.1153439153439152,0.06282051282051282,0.8999999999999995,0.12811530742565208,0.06994301994301995,0.8999999999999995,44.85405405405405,6.644678597026467,,,,,,,
Naive,KLCPD,TS4CD,AlanTuringTCPD,rail_lines,ReportPoint,No,,,,,,,,,,,,7.3,4.7,11.059999999999999,9.180000000000001,7.3,5.42,3.54
Naive,KLCPD,TS4CD,AlanTuringTCPD,rail_lines,RunLength,No,,,,,,,,,,83.24324324324326,9.041157779821619,,,,,,,
Naive,KLCPD,TS4CD,AlanTuringTCPD,ratner_stock,ChangePoint,No,0.6,0.4490443043857879,0.724925431274346,0.01147024660468937,0.00577133851424886,0.9999999999999993,0.01147024660468937,0.00577133851424886,0.9999999999999993,43565.94466666666,208.6215283021574,,,,,,,
Naive,KLCPD,TS4CD,AlanTuringTCPD,ratner_stock,ReportPoint,No,,,,,,,,,,,,348.7,25.1,368.78000000000003,358.74,348.7,338.65999999999997,328.62
Naive,KLCPD,TS4CD,AlanTuringTCPD,ratner_stock,RunLength,No,,,,,,,,,,43891.990000000005,209.4003025285711,,,,,,,
Naive,KLCPD,TS4CD,AlanTuringTCPD,robocalls,ChangePoint,No,1.0,0.4935482654600302,0.7437782805429864,0.2272727272727269,0.13888888888888887,0.6249999999999998,0.2272727272727269,0.13888888888888887,0.6249999999999998,331.375,17.28835456503346,,,,,,,
Naive,KLCPD,TS4CD,AlanTuringTCPD,robocalls,ReportPoint,No,,,,,,,,,,,,33.25,11.25,42.25,37.75,33.25,28.75,24.25
Naive,KLCPD,TS4CD,AlanTuringTCPD,robocalls,RunLength,No,,,,,,,,,,357.99038461538464,18.068870660728983,,,,,,,
Naive,KLCPD,TS4CD,AlanTuringTCPD,run_log,ChangePoint,No,4.25,0.4481049333583803,0.8354609929078014,0.08041205412054106,0.1032953105196451,0.6840277777777776,0.08041205412054106,0.1032953105196451,0.6840277777777776,8821.69680851064,93.92378371586881,,,,,,,
Naive,KLCPD,TS4CD,AlanTuringTCPD,run_log,ReportPoint,No,,,,,,,,,,,,69.47569444444444,68.0645044676666,156.9,118.42499999999998,49.875,5.5500000000000025,1.0
Naive,KLCPD,TS4CD,AlanTuringTCPD,run_log,RunLength,No,,,,,,,,,,9587.132978723404,97.91381092636544,,,,,,,
Naive,KLCPD,TS4CD,AlanTuringTCPD,scanline_126007,ChangePoint,No,5.75,0.5454493291560146,0.8643808471933472,0.02861222500229431,0.014900390590373711,0.9761904761904756,0.0407420424465133,0.07457153627637088,0.772727272727272,11680.527027027027,107.53533244215612,,,,,,,
Naive,KLCPD,TS4CD,AlanTuringTCPD,scanline_126007,ReportPoint,No,,,,,,,,,,,,48.32954545454545,21.665738490769826,78.92500000000004,51.4,43.75,36.725,31.0
Naive,KLCPD,TS4CD,AlanTuringTCPD,scanline_126007,RunLength,No,,,,,,,,,,12205.101871101871,109.88593140753103,,,,,,,
Naive,KLCPD,TS4CD,AlanTuringTCPD,scanline_42049,ChangePoint,No,2.6,0.7896977740897344,0.9681800069300068,0.1958484089010401,0.15220317317091508,0.3603174603174602,0.20645446950710072,0.16209328306102494,0.37142857142857133,1264.8798336798336,31.518985809063373,,,,,,,
Naive,KLCPD,TS4CD,AlanTuringTCPD,scanline_42049,ReportPoint,No,,,,,,,,,,,,6.291428571428571,6.754374774943779,15.160000000000002,8.86,2.1,1.0,0.9199999999999999
Naive,KLCPD,TS4CD,AlanTuringTCPD,scanline_42049,RunLength,No,,,,,,,,,,1210.7243243243242,32.33284705658838,,,,,,,
Naive,KLCPD,TS4CD,AlanTuringTCPD,seatbelts,ChangePoint,No,0.25,0.8606119691336801,0.9493891797556719,0.03437890760103222,0.0177562148217636,0.5416666666666665,0.03437890760103222,0.0177562148217636,0.5416666666666665,396.0078125,19.88806808793809,,,,,,,
Naive,KLCPD,TS4CD,AlanTuringTCPD,seatbelts,ReportPoint,No,,,,,,,,,,,,15.333333333333334,14.679613397419972,29.200000000000003,19.6,10.0,6.8,3.6
Naive,KLCPD,TS4CD,AlanTuringTCPD,seatbelts,RunLength,No,,,,,,,,,,431.3958333333333,20.76864878188603,,,,,,,
Naive,KLCPD,TS4CD,AlanTuringTCPD,shanghai_license,ChangePoint,No,0.8,0.9159382470812512,0.963433763749402,0.1652693509836365,0.09458577951728636,0.9999999999999989,0.1652693509836365,0.09458577951728636,0.9999999999999989,659.499512195122,23.265720249330776,,,,,,,
Naive,KLCPD,TS4CD,AlanTuringTCPD,shanghai_license,ReportPoint,No,,,,,,,,,,,,6.8,3.2,9.36,8.08,6.8,5.5200000000000005,4.24
Naive,KLCPD,TS4CD,AlanTuringTCPD,shanghai_license,RunLength,No,,,,,,,,,,716.440975609756,22.122093935583212,,,,,,,
Naive,KLCPD,TS4CD,AlanTuringTCPD,uk_coal_employ,ChangePoint,No,3.75,0.1880979210460179,0.6067536630036631,0.11692482635687482,0.06583790393859043,0.5833333333333333,0.11692482635687482,0.06583790393859043,0.5833333333333333,2431.9928571428572,49.28507441650276,,,,,,,
Naive,KLCPD,TS4CD,AlanTuringTCPD,uk_coal_employ,ReportPoint,No,,,,,,,,,,,,56.65,24.00490458577964,83.07499999999999,71.475,57.375,42.1,30.2
Naive,KLCPD,TS4CD,AlanTuringTCPD,uk_coal_employ,RunLength,No,,,,,,,,,,2513.0071428571428,50.09973487729322,,,,,,,
Naive,KLCPD,TS4CD,AlanTuringTCPD,unemployment_nl,ChangePoint,No,3.5,0.5458058438342104,0.8654896669738055,0.07489706614359702,0.1401555076267511,0.7777777777777773,0.07489706614359702,0.1401555076267511,0.7777777777777773,2522.9053738317757,46.900194607110706,,,,,,,
Naive,KLCPD,TS4CD,AlanTuringTCPD,unemployment_nl,ReportPoint,No,,,,,,,,,,,,24.904761904761905,16.82467817583086,44.2,30.799999999999997,21.25,11.600000000000001,8.65
Naive,KLCPD,TS4CD,AlanTuringTCPD,unemployment_nl,RunLength,No,,,,,,,,,,2564.0105140186915,47.539218857951596,,,,,,,
Naive,KLCPD,TS4CD,AlanTuringTCPD,usd_isk,ChangePoint,No,0.8,0.8331027409823667,0.9533425496198282,0.08287233931824084,0.04857233613083117,0.8333333333333328,0.08287233931824084,0.04857233613083117,0.8333333333333328,593.0202429149798,23.713258054697835,,,,,,,
Naive,KLCPD,TS4CD,AlanTuringTCPD,usd_isk,ReportPoint,No,,,,,,,,,,,,28.96666666666667,26.184117957432495,51.86,39.98,31.2,18.06,6.0200000000000005
Naive,KLCPD,TS4CD,AlanTuringTCPD,usd_isk,RunLength,No,,,,,,,,,,483.03400809716595,18.95928531109819,,,,,,,
Naive,KLCPD,TS4CD,AlanTuringTCPD,us_population,ChangePoint,No,0.0,0.5061535022301706,0.752772765547937,0.004319674578295263,0.002164512305393009,0.9999999999999989,0.004319674578295263,0.002164512305393009,0.9999999999999989,91264.79166666666,302.1005409682191,,,,,,,
Naive,KLCPD,TS4CD,AlanTuringTCPD,us_population,ReportPoint,No,,,,,,,,,,,,355.0,0.0,355.0,355.0,355.0,355.0,355.0
Naive,KLCPD,TS4CD,AlanTuringTCPD,us_population,RunLength,No,,,,,,,,,,91659.75735294117,302.7535350378888,,,,,,,
Naive,KLCPD,TS4CD,AlanTuringTCPD,well_log,ChangePoint,No,3.4,0.7013551058655626,0.9566255632487086,0.15778228532792388,0.12558561530847903,0.3979203802733214,0.15778228532792388,0.12558561530847903,0.3979203802733214,3301.0195555555556,49.13275048112259,,,,,,,
Naive,KLCPD,TS4CD,AlanTuringTCPD,well_log,ReportPoint,No,,,,,,,,,,,,50.5448009506833,60.40187727351819,132.42000000000002,57.25999999999999,30.1,16.020000000000003,5.9
Naive,KLCPD,TS4CD,AlanTuringTCPD,well_log,RunLength,No,,,,,,,,,,3157.104296296296,47.67297624504148,,,,,,,
Naive,KLCPD,TS4CD,Synthetic,Gradual,ChangePoint,No,2.0,0.457944309216871,0.7661904467358953,0.003968253968253964,0.0019880715705765406,0.9999999999999989,0.003968253968253964,0.0019880715705765406,0.9999999999999989,115993.57006673022,340.5782877206505,,,,,,,
Naive,KLCPD,TS4CD,Synthetic,Gradual,ReportPoint,No,,,,,,,,,,,,376.0,0.0,376.0,376.0,376.0,376.0,376.0
Naive,KLCPD,TS4CD,Synthetic,Gradual,RunLength,No,,,,,,,,,,116155.52430886558,340.8159683889028,,,,,,,
Naive,KLCPD,TS4CD,Synthetic,PeriodicSpike,ChangePoint,No,4.0,0.3987853027148655,0.7524623596445906,0.00490196078431372,0.002457002457002457,0.9999999999999989,0.00490196078431372,0.002457002457002457,0.9999999999999989,109884.3050524309,331.4880164537338,,,,,,,
Naive,KLCPD,TS4CD,Synthetic,PeriodicSpike,ReportPoint,No,,,,,,,,,,,,331.0,0.0,331.0,331.0,331.0,331.0,331.0
Naive,KLCPD,TS4CD,Synthetic,PeriodicSpike,RunLength,No,,,,,,,,,,108803.83222116301,329.8542590617302,,,,,,,
Naive,KLCPD,TS4CD,Synthetic,PeriodicSpike2,ChangePoint,No,9.0,0.42855282870799744,0.7968093931697946,0.004484304932735421,0.0022471910112359553,0.9999999999999989,0.004484304932735421,0.0022471910112359553,0.9999999999999989,76052.97044804576,275.77703031261643,,,,,,,
Naive,KLCPD,TS4CD,Synthetic,PeriodicSpike2,ReportPoint,No,,,,,,,,,,,,107.0,0.0,107.0,107.0,107.0,107.0,107.0
Naive,KLCPD,TS4CD,Synthetic,PeriodicSpike2,RunLength,No,,,,,,,,,,74838.82936129648,273.5668645163308,,,,,,,
Naive,KLCPD,TS4CD,Synthetic,Scaling,ChangePoint,No,4.0,0.5675586053814088,0.8458764799627416,0.004123711340206181,0.002066115702479339,0.9999999999999989,0.004123711340206181,0.002066115702479339,0.9999999999999989,33038.61773117255,181.76528197423332,,,,,,,
Naive,KLCPD,TS4CD,Synthetic,Scaling,ReportPoint,No,,,,,,,,,,,,566.0,0.0,566.0,566.0,566.0,566.0,566.0
Naive,KLCPD,TS4CD,Synthetic,Scaling,RunLength,No,,,,,,,,,,32459.414680648235,180.16496518648745,,,,,,,
Naive,KLCPD,TS4CD,Synthetic,Scaling2,ChangePoint,No,6.0,0.5233250021686329,0.839946623101609,0.004123711340206181,0.002066115702479339,0.9999999999999989,0.004123711340206181,0.002066115702479339,0.9999999999999989,36173.14871306006,190.19239919896918,,,,,,,
Naive,KLCPD,TS4CD,Synthetic,Scaling2,ReportPoint,No,,,,,,,,,,,,566.0,0.0,566.0,566.0,566.0,566.0,566.0
Naive,KLCPD,TS4CD,Synthetic,Scaling2,RunLength,No,,,,,,,,,,35579.18779790276,188.62446235285276,,,,,,,
Naive,KLCPD,TS4CD,Synthetic,Shift,ChangePoint,No,6.0,0.5082848661092937,0.8269844417438637,0.0039062499999999957,0.0019569471624266144,0.9999999999999989,0.0039062499999999957,0.0019569471624266144,0.9999999999999989,69103.84366062917,262.87609944730457,,,,,,,
Naive,KLCPD,TS4CD,Synthetic,Shift,ReportPoint,No,,,,,,,,,,,,135.0,0.0,135.0,135.0,135.0,135.0,135.0
Naive,KLCPD,TS4CD,Synthetic,Shift,RunLength,No,,,,,,,,,,69109.0552907531,262.88601197240047,,,,,,,
Naive,KLCPD,TS4CD,USC,USC_0,ChangePoint,No,4.0,0.9365198527196271,0.9908387949867771,0.11764705882352904,0.07692307692307691,0.24999999999999994,0.11764705882352904,0.07692307692307691,0.24999999999999994,2044.8968609865472,45.2205358325899,,,,,,,
Naive,KLCPD,TS4CD,USC,USC_0,ReportPoint,No,,,,,,,,,,,,158.25,168.81258098850336,350.0,247.99999999999994,116.0,0.8999999999999999,0.30000000000000004
Naive,KLCPD,TS4CD,USC,USC_0,RunLength,No,,,,,,,,,,1309.3286354900704,36.18464640548627,,,,,,,
Naive,KLCPD,TS4CD,USC,USC_1,ChangePoint,No,0.0,0.4404454098915971,0.8590088536276876,0.12499999999999963,0.08333333333333333,0.24999999999999994,0.12499999999999963,0.08333333333333333,0.24999999999999994,111507.25048046124,333.9270137027869,,,,,,,
Naive,KLCPD,TS4CD,USC,USC_1,ReportPoint,No,,,,,,,,,,,,198.75,221.19886414717413,483.99999999999994,222.2,143.0,13.400000000000006,1.4000000000000001
Naive,KLCPD,TS4CD,USC,USC_1,RunLength,No,,,,,,,,,,113215.35554131967,336.4748958560202,,,,,,,
Naive,KLCPD,TS4CD,USC,USC_2,ChangePoint,No,3.0,0.846257777506136,0.9823177250374171,0.13333333333333286,0.09999999999999998,0.19999999999999996,0.13333333333333286,0.09999999999999998,0.19999999999999996,7603.069871794872,87.19558401544697,,,,,,,
Naive,KLCPD,TS4CD,USC,USC_2,ReportPoint,No,,,,,,,,,,,,110.2,195.89834098327634,320.40000000000003,40.79999999999999,0.0,0.0,0.0
Naive,KLCPD,TS4CD,USC,USC_2,RunLength,No,,,,,,,,,,6413.08782051282,80.08175710180703,,,,,,,
Naive,KLCPD,TS4CD,USC,USC_3,ChangePoint,No,31.0,0.43583686999490273,0.9149575387243549,0.04999999999999968,0.03125,0.12499999999999997,0.04999999999999968,0.03125,0.12499999999999997,47441.71941063421,217.81120129744065,,,,,,,
Naive,KLCPD,TS4CD,USC,USC_3,ReportPoint,No,,,,,,,,,,,,106.25,121.84800983192135,274.0,176.49999999999994,40.5,3.5000000000000004,1.4000000000000001
Naive,KLCPD,TS4CD,USC,USC_3,RunLength,No,,,,,,,,,,49500.93721973094,222.48806084761256,,,,,,,
Naive,KLCPD,TS4CD,USC,USC_4,ChangePoint,No,7.0,0.5886448525707486,0.9248324545409747,0.28571428571428525,0.4999999999999998,0.19999999999999996,0.28571428571428525,0.4999999999999998,0.19999999999999996,32410.88597053171,180.03023626749956,,,,,,,
Naive,KLCPD,TS4CD,USC,USC_4,ReportPoint,No,,,,,,,,,,,,123.6,172.38282977141313,334.0,138.39999999999998,4.0,0.7999999999999998,0.0
Naive,KLCPD,TS4CD,USC,USC_4,RunLength,No,,,,,,,,,,33027.79180012812,181.7354995594645,,,,,,,
Naive,KLCPD,TS4CD,USC,USC_5,ChangePoint,No,4.0,0.7091573582509255,0.9452134833308663,0.010810810810810758,0.005555555555555556,0.19999999999999996,0.010810810810810758,0.005555555555555556,0.19999999999999996,27421.138461538463,165.59329232048762,,,,,,,
Naive,KLCPD,TS4CD,USC,USC_5,ReportPoint,No,,,,,,,,,,,,49.6,99.20000000000002,148.8,0.0,0.0,0.0,0.0
Naive,KLCPD,TS4CD,USC,USC_5,RunLength,No,,,,,,,,,,27300.160897435897,165.22760331565635,,,,,,,
Naive,MSSA,TS4CD,AlanTuringTCPD,apple,ChangePoint,Yes,1.2,0.8426522019975318,0.9582698696652183,0.01526851526851521,0.008506180599203855,0.8285714285714276,0.01526851526851521,0.008506180599203855,0.8285714285714276,4022.997142857143,49.818323535587204,,,,,,,
Naive,MSSA,TS4CD,AlanTuringTCPD,apple,ReportPoint,Yes,,,,,,,,,,,,24.54285714285714,15.959489532013516,44.6,34.19999999999999,24.4,15.639999999999997,5.160000000000001
Naive,MSSA,TS4CD,AlanTuringTCPD,apple,RunLength,Yes,,,,,,,,,,4049.0432142857144,49.93602342905441,,,,,,,
Naive,MSSA,TS4CD,AlanTuringTCPD,bee_waggle_6,ChangePoint,Yes,2.0,0.49915252261882165,0.7482117453099864,0.02116402116402114,0.0106951871657754,0.9999999999999996,0.02116402116402114,0.0106951871657754,0.9999999999999996,24884.12568306011,157.74703066321123,,,,,,,
Naive,MSSA,TS4CD,AlanTuringTCPD,bee_waggle_6,ReportPoint,Yes,,,,,,,,,,,,395.0,32.0,420.6,407.8,395.0,382.2,369.4
Naive,MSSA,TS4CD,AlanTuringTCPD,bee_waggle_6,RunLength,Yes,,,,,,,,,,24884.12568306011,157.74703066321123,,,,,,,
Naive,MSSA,TS4CD,AlanTuringTCPD,bitcoin,ChangePoint,Yes,3.0,0.7732716757563486,0.9343706195682646,0.02397615387818184,0.015128499586283605,0.8285714285714281,0.02397615387818184,0.015128499586283605,0.8285714285714281,12882.296126255382,112.60639144992399,,,,,,,
Naive,MSSA,TS4CD,AlanTuringTCPD,bitcoin,ReportPoint,Yes,,,,,,,,,,,,126.88571428571429,57.894928646987445,187.88000000000005,128.2,105.1,90.6,85.8
Naive,MSSA,TS4CD,AlanTuringTCPD,bitcoin,RunLength,Yes,,,,,,,,,,12896.039598278334,112.68622738468514,,,,,,,
Naive,MSSA,TS4CD,AlanTuringTCPD,brent_spot,ChangePoint,Yes,5.0,0.4459852783210085,0.7854729027468448,0.03770263298980478,0.01988561041867189,0.7672727272727271,0.03770263298980478,0.01988561041867189,0.7672727272727271,16132.90311111111,125.75997099176489,,,,,,,
