"('Attribute', 'schema_name')","('Attribute', 'method_name')","('Attribute', 'dataset_type')","('Attribute', 'dataset_name')","('Attribute', 'curve_name')","('Attribute', 'label_name')","('Attribute', 'online')","('Eval', 'eval_item')","('Eval', 'value')"
Naive,BinSeg,TS4CD,AlanTuringTCPD,gdp_argentina,ReportPoint,No,"('Detection Delay', 'delay_pct(50)')",16.0
Naive,BinSeg,TS4CD,AlanTuringTCPD,gdp_argentina,ReportPoint,No,"('Detection Delay', 'delay_pct(30)')",13.2
Naive,BinSeg,TS4CD,AlanTuringTCPD,gdp_argentina,ReportPoint,No,"('Detection Delay', 'delay_pct(10)')",10.4
Naive,BinSeg,TS4CD,AlanTuringTCPD,gdp_argentina,RunLength,No,"('Run Length MSE',)",291.35593220338984
Naive,BinSeg,TS4CD,AlanTuringTCPD,gdp_argentina,RunLength,No,"('Run Length MSRE',)",17.069151478717092
Naive,BinSeg,TS4CD,AlanTuringTCPD,gdp_croatia,ChangePoint,No,"('Annotation Error',)",1.0
Naive,BinSeg,TS4CD,AlanTuringTCPD,gdp_croatia,ChangePoint,No,"('Jaccard Index',)",0.5018115942028986
Naive,BinSeg,TS4CD,AlanTuringTCPD,gdp_croatia,ChangePoint,No,"('Rand Index',)",0.7300724637681159
Naive,BinSeg,TS4CD,AlanTuringTCPD,gdp_croatia,ChangePoint,No,"('event-based f1 under pa with mode log', 'f1')",0.12499999999999985
Naive,BinSeg,TS4CD,AlanTuringTCPD,gdp_croatia,ChangePoint,No,"('event-based f1 under pa with mode log', 'precision')",0.06666666666666665
Naive,BinSeg,TS4CD,AlanTuringTCPD,gdp_croatia,ChangePoint,No,"('event-based f1 under pa with mode log', 'recall')",0.9999999999999988
Naive,BinSeg,TS4CD,AlanTuringTCPD,gdp_croatia,ChangePoint,No,"('best f1 under pa', 'f1')",0.12499999999999985
Naive,BinSeg,TS4CD,AlanTuringTCPD,gdp_croatia,ChangePoint,No,"('best f1 under pa', 'precision')",0.06666666666666665
Naive,BinSeg,TS4CD,AlanTuringTCPD,gdp_croatia,ChangePoint,No,"('best f1 under pa', 'recall')",0.9999999999999988
Naive,BinSeg,TS4CD,AlanTuringTCPD,gdp_croatia,ChangePoint,No,"('Run Length MSE',)",92.54166666666667
Naive,BinSeg,TS4CD,AlanTuringTCPD,gdp_croatia,ChangePoint,No,"('Run Length MSRE',)",9.619857933808932
Naive,BinSeg,TS4CD,AlanTuringTCPD,gdp_croatia,ReportPoint,No,"('Detection Delay', 'delay_mean')",10.0
Naive,BinSeg,TS4CD,AlanTuringTCPD,gdp_croatia,ReportPoint,No,"('Detection Delay', 'delay_std')",0.0
Naive,BinSeg,TS4CD,AlanTuringTCPD,gdp_croatia,ReportPoint,No,"('Detection Delay', 'delay_pct(90)')",10.0
Naive,BinSeg,TS4CD,AlanTuringTCPD,gdp_croatia,ReportPoint,No,"('Detection Delay', 'delay_pct(70)')",10.0
Naive,BinSeg,TS4CD,AlanTuringTCPD,gdp_croatia,ReportPoint,No,"('Detection Delay', 'delay_pct(50)')",10.0
Naive,BinSeg,TS4CD,AlanTuringTCPD,gdp_croatia,ReportPoint,No,"('Detection Delay', 'delay_pct(30)')",10.0
Naive,BinSeg,TS4CD,AlanTuringTCPD,gdp_croatia,ReportPoint,No,"('Detection Delay', 'delay_pct(10)')",10.0
Naive,BinSeg,TS4CD,AlanTuringTCPD,gdp_croatia,RunLength,No,"('Run Length MSE',)",92.54166666666667
Naive,BinSeg,TS4CD,AlanTuringTCPD,gdp_croatia,RunLength,No,"('Run Length MSRE',)",9.619857933808932
Naive,BinSeg,TS4CD,AlanTuringTCPD,gdp_iran,ChangePoint,No,"('Annotation Error',)",1.0
Naive,BinSeg,TS4CD,AlanTuringTCPD,gdp_iran,ChangePoint,No,"('Jaccard Index',)",0.3836698590782075
Naive,BinSeg,TS4CD,AlanTuringTCPD,gdp_iran,ChangePoint,No,"('Rand Index',)",0.7247428917120387
Naive,BinSeg,TS4CD,AlanTuringTCPD,gdp_iran,ChangePoint,No,"('event-based f1 under pa with mode log', 'f1')",0.14790598290598275
Naive,BinSeg,TS4CD,AlanTuringTCPD,gdp_iran,ChangePoint,No,"('event-based f1 under pa with mode log', 'precision')",0.08000561884832984
Naive,BinSeg,TS4CD,AlanTuringTCPD,gdp_iran,ChangePoint,No,"('event-based f1 under pa with mode log', 'recall')",0.9999999999999994
Naive,BinSeg,TS4CD,AlanTuringTCPD,gdp_iran,ChangePoint,No,"('best f1 under pa', 'f1')",0.14790598290598275
Naive,BinSeg,TS4CD,AlanTuringTCPD,gdp_iran,ChangePoint,No,"('best f1 under pa', 'precision')",0.08000561884832984
Naive,BinSeg,TS4CD,AlanTuringTCPD,gdp_iran,ChangePoint,No,"('best f1 under pa', 'recall')",0.9999999999999994
Naive,BinSeg,TS4CD,AlanTuringTCPD,gdp_iran,ChangePoint,No,"('Run Length MSE',)",359.7672413793104
Naive,BinSeg,TS4CD,AlanTuringTCPD,gdp_iran,ChangePoint,No,"('Run Length MSRE',)",18.95650977072005
Naive,BinSeg,TS4CD,AlanTuringTCPD,gdp_iran,ReportPoint,No,"('Detection Delay', 'delay_mean')",38.0
Naive,BinSeg,TS4CD,AlanTuringTCPD,gdp_iran,ReportPoint,No,"('Detection Delay', 'delay_std')",2.791103500742244
Naive,BinSeg,TS4CD,AlanTuringTCPD,gdp_iran,ReportPoint,No,"('Detection Delay', 'delay_pct(90)')",40.45
Naive,BinSeg,TS4CD,AlanTuringTCPD,gdp_iran,ReportPoint,No,"('Detection Delay', 'delay_pct(70)')",39.35
Naive,BinSeg,TS4CD,AlanTuringTCPD,gdp_iran,ReportPoint,No,"('Detection Delay', 'delay_pct(50)')",38.25
Naive,BinSeg,TS4CD,AlanTuringTCPD,gdp_iran,ReportPoint,No,"('Detection Delay', 'delay_pct(30)')",36.85
Naive,BinSeg,TS4CD,AlanTuringTCPD,gdp_iran,ReportPoint,No,"('Detection Delay', 'delay_pct(10)')",35.45
Naive,BinSeg,TS4CD,AlanTuringTCPD,gdp_iran,RunLength,No,"('Run Length MSE',)",350.56034482758616
Naive,BinSeg,TS4CD,AlanTuringTCPD,gdp_iran,RunLength,No,"('Run Length MSRE',)",18.709549599791128
Naive,BinSeg,TS4CD,AlanTuringTCPD,gdp_japan,ChangePoint,No,"('Annotation Error',)",0.0
Naive,BinSeg,TS4CD,AlanTuringTCPD,gdp_japan,ChangePoint,No,"('Jaccard Index',)",0.78125
Naive,BinSeg,TS4CD,AlanTuringTCPD,gdp_japan,ChangePoint,No,"('Rand Index',)",0.8905021173623715
Naive,BinSeg,TS4CD,AlanTuringTCPD,gdp_japan,ChangePoint,No,"('event-based f1 under pa with mode log', 'f1')",0.05882352941176464
Naive,BinSeg,TS4CD,AlanTuringTCPD,gdp_japan,ChangePoint,No,"('event-based f1 under pa with mode log', 'precision')",0.030303030303030304
Naive,BinSeg,TS4CD,AlanTuringTCPD,gdp_japan,ChangePoint,No,"('event-based f1 under pa with mode log', 'recall')",0.9999999999999989
Naive,BinSeg,TS4CD,AlanTuringTCPD,gdp_japan,ChangePoint,No,"('best f1 under pa', 'f1')",0.05882352941176464
Naive,BinSeg,TS4CD,AlanTuringTCPD,gdp_japan,ChangePoint,No,"('best f1 under pa', 'precision')",0.030303030303030304
Naive,BinSeg,TS4CD,AlanTuringTCPD,gdp_japan,ChangePoint,No,"('best f1 under pa', 'recall')",0.9999999999999989
Naive,BinSeg,TS4CD,AlanTuringTCPD,gdp_japan,ChangePoint,No,"('Run Length MSE',)",102.44827586206897
Naive,BinSeg,TS4CD,AlanTuringTCPD,gdp_japan,ChangePoint,No,"('Run Length MSRE',)",10.121673570218958
Naive,BinSeg,TS4CD,AlanTuringTCPD,gdp_japan,ReportPoint,No,"('Detection Delay', 'delay_mean')",25.0
Naive,BinSeg,TS4CD,AlanTuringTCPD,gdp_japan,ReportPoint,No,"('Detection Delay', 'delay_std')",0.0
Naive,BinSeg,TS4CD,AlanTuringTCPD,gdp_japan,ReportPoint,No,"('Detection Delay', 'delay_pct(90)')",25.0
Naive,BinSeg,TS4CD,AlanTuringTCPD,gdp_japan,ReportPoint,No,"('Detection Delay', 'delay_pct(70)')",25.0
Naive,BinSeg,TS4CD,AlanTuringTCPD,gdp_japan,ReportPoint,No,"('Detection Delay', 'delay_pct(50)')",25.0
Naive,BinSeg,TS4CD,AlanTuringTCPD,gdp_japan,ReportPoint,No,"('Detection Delay', 'delay_pct(30)')",25.0
Naive,BinSeg,TS4CD,AlanTuringTCPD,gdp_japan,ReportPoint,No,"('Detection Delay', 'delay_pct(10)')",25.0
Naive,BinSeg,TS4CD,AlanTuringTCPD,gdp_japan,RunLength,No,"('Run Length MSE',)",103.86206896551724
Naive,BinSeg,TS4CD,AlanTuringTCPD,gdp_japan,RunLength,No,"('Run Length MSRE',)",10.191274158098055
Naive,BinSeg,TS4CD,AlanTuringTCPD,global_co2,ChangePoint,No,"('Annotation Error',)",1.0
Naive,BinSeg,TS4CD,AlanTuringTCPD,global_co2,ChangePoint,No,"('Jaccard Index',)",0.49490705373058314
Naive,BinSeg,TS4CD,AlanTuringTCPD,global_co2,ChangePoint,No,"('Rand Index',)",0.825336071695295
Naive,BinSeg,TS4CD,AlanTuringTCPD,global_co2,ChangePoint,No,"('event-based f1 under pa with mode log', 'f1')",0.04278197208876682
Naive,BinSeg,TS4CD,AlanTuringTCPD,global_co2,ChangePoint,No,"('event-based f1 under pa with mode log', 'precision')",0.021858576206402296
Naive,BinSeg,TS4CD,AlanTuringTCPD,global_co2,ChangePoint,No,"('event-based f1 under pa with mode log', 'recall')",0.9999999999999996
Naive,BinSeg,TS4CD,AlanTuringTCPD,global_co2,ChangePoint,No,"('best f1 under pa', 'f1')",0.04278197208876682
Naive,BinSeg,TS4CD,AlanTuringTCPD,global_co2,ChangePoint,No,"('best f1 under pa', 'precision')",0.021858576206402296
Naive,BinSeg,TS4CD,AlanTuringTCPD,global_co2,ChangePoint,No,"('best f1 under pa', 'recall')",0.9999999999999996
Naive,BinSeg,TS4CD,AlanTuringTCPD,global_co2,ChangePoint,No,"('Run Length MSE',)",671.2019230769231
Naive,BinSeg,TS4CD,AlanTuringTCPD,global_co2,ChangePoint,No,"('Run Length MSRE',)",25.907549622706668
Naive,BinSeg,TS4CD,AlanTuringTCPD,global_co2,ReportPoint,No,"('Detection Delay', 'delay_mean')",34.5
Naive,BinSeg,TS4CD,AlanTuringTCPD,global_co2,ReportPoint,No,"('Detection Delay', 'delay_std')",22.0
Naive,BinSeg,TS4CD,AlanTuringTCPD,global_co2,ReportPoint,No,"('Detection Delay', 'delay_pct(90)')",52.1
Naive,BinSeg,TS4CD,AlanTuringTCPD,global_co2,ReportPoint,No,"('Detection Delay', 'delay_pct(70)')",43.3
Naive,BinSeg,TS4CD,AlanTuringTCPD,global_co2,ReportPoint,No,"('Detection Delay', 'delay_pct(50)')",34.5
Naive,BinSeg,TS4CD,AlanTuringTCPD,global_co2,ReportPoint,No,"('Detection Delay', 'delay_pct(30)')",25.7
Naive,BinSeg,TS4CD,AlanTuringTCPD,global_co2,ReportPoint,No,"('Detection Delay', 'delay_pct(10)')",16.9
Naive,BinSeg,TS4CD,AlanTuringTCPD,global_co2,RunLength,No,"('Run Length MSE',)",668.0096153846155
Naive,BinSeg,TS4CD,AlanTuringTCPD,global_co2,RunLength,No,"('Run Length MSRE',)",25.845864196525135
Naive,BinSeg,TS4CD,AlanTuringTCPD,homeruns,ChangePoint,No,"('Annotation Error',)",1.75
Naive,BinSeg,TS4CD,AlanTuringTCPD,homeruns,ChangePoint,No,"('Jaccard Index',)",0.6363172997123969
Naive,BinSeg,TS4CD,AlanTuringTCPD,homeruns,ChangePoint,No,"('Rand Index',)",0.9023069679849341
Naive,BinSeg,TS4CD,AlanTuringTCPD,homeruns,ChangePoint,No,"('event-based f1 under pa with mode log', 'f1')",0.5348200312989038
Naive,BinSeg,TS4CD,AlanTuringTCPD,homeruns,ChangePoint,No,"('event-based f1 under pa with mode log', 'precision')",0.7535714285714279
Naive,BinSeg,TS4CD,AlanTuringTCPD,homeruns,ChangePoint,No,"('event-based f1 under pa with mode log', 'recall')",0.6964285714285707
Naive,BinSeg,TS4CD,AlanTuringTCPD,homeruns,ChangePoint,No,"('best f1 under pa', 'f1')",0.5348200312989038
Naive,BinSeg,TS4CD,AlanTuringTCPD,homeruns,ChangePoint,No,"('best f1 under pa', 'precision')",0.7535714285714279
Naive,BinSeg,TS4CD,AlanTuringTCPD,homeruns,ChangePoint,No,"('best f1 under pa', 'recall')",0.6964285714285707
Naive,BinSeg,TS4CD,AlanTuringTCPD,homeruns,ChangePoint,No,"('Run Length MSE',)",367.51906779661016
Naive,BinSeg,TS4CD,AlanTuringTCPD,homeruns,ChangePoint,No,"('Run Length MSRE',)",19.04049112462932
Naive,BinSeg,TS4CD,AlanTuringTCPD,homeruns,ReportPoint,No,"('Detection Delay', 'delay_mean')",60.5
Naive,BinSeg,TS4CD,AlanTuringTCPD,homeruns,ReportPoint,No,"('Detection Delay', 'delay_std')",11.451958216102856
Naive,BinSeg,TS4CD,AlanTuringTCPD,homeruns,ReportPoint,No,"('Detection Delay', 'delay_pct(90)')",71.5
Naive,BinSeg,TS4CD,AlanTuringTCPD,homeruns,ReportPoint,No,"('Detection Delay', 'delay_pct(70)')",66.3
Naive,BinSeg,TS4CD,AlanTuringTCPD,homeruns,ReportPoint,No,"('Detection Delay', 'delay_pct(50)')",60.25
Naive,BinSeg,TS4CD,AlanTuringTCPD,homeruns,ReportPoint,No,"('Detection Delay', 'delay_pct(30)')",55.25
Naive,BinSeg,TS4CD,AlanTuringTCPD,homeruns,ReportPoint,No,"('Detection Delay', 'delay_pct(10)')",48.65
Naive,BinSeg,TS4CD,AlanTuringTCPD,homeruns,RunLength,No,"('Run Length MSE',)",359.646186440678
Naive,BinSeg,TS4CD,AlanTuringTCPD,homeruns,RunLength,No,"('Run Length MSRE',)",18.811909305942855
Naive,BinSeg,TS4CD,AlanTuringTCPD,iceland_tourism,ChangePoint,No,"('Annotation Error',)",0.0
Naive,BinSeg,TS4CD,AlanTuringTCPD,iceland_tourism,ChangePoint,No,"('Jaccard Index',)",0.7588584255250922
Naive,BinSeg,TS4CD,AlanTuringTCPD,iceland_tourism,ChangePoint,No,"('Rand Index',)",0.8636109842139993
Naive,BinSeg,TS4CD,AlanTuringTCPD,iceland_tourism,ChangePoint,No,"('event-based f1 under pa with mode log', 'f1')",0.011834319526627205
Naive,BinSeg,TS4CD,AlanTuringTCPD,iceland_tourism,ChangePoint,No,"('event-based f1 under pa with mode log', 'precision')",0.005952380952380952
Naive,BinSeg,TS4CD,AlanTuringTCPD,iceland_tourism,ChangePoint,No,"('event-based f1 under pa with mode log', 'recall')",0.9999999999999989
Naive,BinSeg,TS4CD,AlanTuringTCPD,iceland_tourism,ChangePoint,No,"('best f1 under pa', 'f1')",0.011834319526627205
Naive,BinSeg,TS4CD,AlanTuringTCPD,iceland_tourism,ChangePoint,No,"('best f1 under pa', 'precision')",0.005952380952380952
Naive,BinSeg,TS4CD,AlanTuringTCPD,iceland_tourism,ChangePoint,No,"('best f1 under pa', 'recall')",0.9999999999999989
Naive,BinSeg,TS4CD,AlanTuringTCPD,iceland_tourism,ChangePoint,No,"('Run Length MSE',)",3137.21608040201
Naive,BinSeg,TS4CD,AlanTuringTCPD,iceland_tourism,ChangePoint,No,"('Run Length MSRE',)",56.010856808318955
Naive,BinSeg,TS4CD,AlanTuringTCPD,iceland_tourism,ReportPoint,No,"('Detection Delay', 'delay_mean')",31.0
Naive,BinSeg,TS4CD,AlanTuringTCPD,iceland_tourism,ReportPoint,No,"('Detection Delay', 'delay_std')",0.0
Naive,BinSeg,TS4CD,AlanTuringTCPD,iceland_tourism,ReportPoint,No,"('Detection Delay', 'delay_pct(90)')",31.0
Naive,BinSeg,TS4CD,AlanTuringTCPD,iceland_tourism,ReportPoint,No,"('Detection Delay', 'delay_pct(70)')",31.0
Naive,BinSeg,TS4CD,AlanTuringTCPD,iceland_tourism,ReportPoint,No,"('Detection Delay', 'delay_pct(50)')",31.0
Naive,BinSeg,TS4CD,AlanTuringTCPD,iceland_tourism,ReportPoint,No,"('Detection Delay', 'delay_pct(30)')",31.0
Naive,BinSeg,TS4CD,AlanTuringTCPD,iceland_tourism,ReportPoint,No,"('Detection Delay', 'delay_pct(10)')",31.0
Naive,BinSeg,TS4CD,AlanTuringTCPD,iceland_tourism,RunLength,No,"('Run Length MSE',)",3105.4422110552764
Naive,BinSeg,TS4CD,AlanTuringTCPD,iceland_tourism,RunLength,No,"('Run Length MSRE',)",55.72649469556897
Naive,BinSeg,TS4CD,AlanTuringTCPD,jfk_passengers,ChangePoint,No,"('Annotation Error',)",0.25
Naive,BinSeg,TS4CD,AlanTuringTCPD,jfk_passengers,ChangePoint,No,"('Jaccard Index',)",0.8700905363464149
Naive,BinSeg,TS4CD,AlanTuringTCPD,jfk_passengers,ChangePoint,No,"('Rand Index',)",0.9482036549910009
Naive,BinSeg,TS4CD,AlanTuringTCPD,jfk_passengers,ChangePoint,No,"('event-based f1 under pa with mode log', 'f1')",0.007564616801446104
Naive,BinSeg,TS4CD,AlanTuringTCPD,jfk_passengers,ChangePoint,No,"('event-based f1 under pa with mode log', 'precision')",0.0037973424083230585
Naive,BinSeg,TS4CD,AlanTuringTCPD,jfk_passengers,ChangePoint,No,"('event-based f1 under pa with mode log', 'recall')",0.9999999999999991
Naive,BinSeg,TS4CD,AlanTuringTCPD,jfk_passengers,ChangePoint,No,"('best f1 under pa', 'f1')",0.007564616801446104
Naive,BinSeg,TS4CD,AlanTuringTCPD,jfk_passengers,ChangePoint,No,"('best f1 under pa', 'precision')",0.0037973424083230585
Naive,BinSeg,TS4CD,AlanTuringTCPD,jfk_passengers,ChangePoint,No,"('best f1 under pa', 'recall')",0.9999999999999991
Naive,BinSeg,TS4CD,AlanTuringTCPD,jfk_passengers,ChangePoint,No,"('Run Length MSE',)",4837.225858369099
Naive,BinSeg,TS4CD,AlanTuringTCPD,jfk_passengers,ChangePoint,No,"('Run Length MSRE',)",66.94746859750964
Naive,BinSeg,TS4CD,AlanTuringTCPD,jfk_passengers,ReportPoint,No,"('Detection Delay', 'delay_mean')",85.25
Naive,BinSeg,TS4CD,AlanTuringTCPD,jfk_passengers,ReportPoint,No,"('Detection Delay', 'delay_std')",7.0
Naive,BinSeg,TS4CD,AlanTuringTCPD,jfk_passengers,ReportPoint,No,"('Detection Delay', 'delay_pct(90)')",90.85
Naive,BinSeg,TS4CD,AlanTuringTCPD,jfk_passengers,ReportPoint,No,"('Detection Delay', 'delay_pct(70)')",88.05
Naive,BinSeg,TS4CD,AlanTuringTCPD,jfk_passengers,ReportPoint,No,"('Detection Delay', 'delay_pct(50)')",85.25
Naive,BinSeg,TS4CD,AlanTuringTCPD,jfk_passengers,ReportPoint,No,"('Detection Delay', 'delay_pct(30)')",82.45
Naive,BinSeg,TS4CD,AlanTuringTCPD,jfk_passengers,ReportPoint,No,"('Detection Delay', 'delay_pct(10)')",79.65
Naive,BinSeg,TS4CD,AlanTuringTCPD,jfk_passengers,RunLength,No,"('Run Length MSE',)",4828.993025751073
Naive,BinSeg,TS4CD,AlanTuringTCPD,jfk_passengers,RunLength,No,"('Run Length MSRE',)",66.93196640853134
Naive,BinSeg,TS4CD,AlanTuringTCPD,lga_passengers,ChangePoint,No,"('Annotation Error',)",2.25
Naive,BinSeg,TS4CD,AlanTuringTCPD,lga_passengers,ChangePoint,No,"('Jaccard Index',)",0.4300342831083481
Naive,BinSeg,TS4CD,AlanTuringTCPD,lga_passengers,ChangePoint,No,"('Rand Index',)",0.8589736489916471
Naive,BinSeg,TS4CD,AlanTuringTCPD,lga_passengers,ChangePoint,No,"('event-based f1 under pa with mode log', 'f1')",0.034269639560167625
Naive,BinSeg,TS4CD,AlanTuringTCPD,lga_passengers,ChangePoint,No,"('event-based f1 under pa with mode log', 'precision')",0.02152091609052741
Naive,BinSeg,TS4CD,AlanTuringTCPD,lga_passengers,ChangePoint,No,"('event-based f1 under pa with mode log', 'recall')",0.6607142857142856
Naive,BinSeg,TS4CD,AlanTuringTCPD,lga_passengers,ChangePoint,No,"('best f1 under pa', 'f1')",0.034269639560167625
Naive,BinSeg,TS4CD,AlanTuringTCPD,lga_passengers,ChangePoint,No,"('best f1 under pa', 'precision')",0.02152091609052741
Naive,BinSeg,TS4CD,AlanTuringTCPD,lga_passengers,ChangePoint,No,"('best f1 under pa', 'recall')",0.6607142857142856
Naive,BinSeg,TS4CD,AlanTuringTCPD,lga_passengers,ChangePoint,No,"('Run Length MSE',)",6200.793991416309
Naive,BinSeg,TS4CD,AlanTuringTCPD,lga_passengers,ChangePoint,No,"('Run Length MSRE',)",78.69344724119512
Naive,BinSeg,TS4CD,AlanTuringTCPD,lga_passengers,ReportPoint,No,"('Detection Delay', 'delay_mean')",62.4375
Naive,BinSeg,TS4CD,AlanTuringTCPD,lga_passengers,ReportPoint,No,"('Detection Delay', 'delay_std')",42.25482218261662
Naive,BinSeg,TS4CD,AlanTuringTCPD,lga_passengers,ReportPoint,No,"('Detection Delay', 'delay_pct(90)')",110.22500000000001
Naive,BinSeg,TS4CD,AlanTuringTCPD,lga_passengers,ReportPoint,No,"('Detection Delay', 'delay_pct(70)')",78.37499999999999
Naive,BinSeg,TS4CD,AlanTuringTCPD,lga_passengers,ReportPoint,No,"('Detection Delay', 'delay_pct(50)')",52.125
Naive,BinSeg,TS4CD,AlanTuringTCPD,lga_passengers,ReportPoint,No,"('Detection Delay', 'delay_pct(30)')",36.0
Naive,BinSeg,TS4CD,AlanTuringTCPD,lga_passengers,ReportPoint,No,"('Detection Delay', 'delay_pct(10)')",20.1
Naive,BinSeg,TS4CD,AlanTuringTCPD,lga_passengers,RunLength,No,"('Run Length MSE',)",6267.218884120171
Naive,BinSeg,TS4CD,AlanTuringTCPD,lga_passengers,RunLength,No,"('Run Length MSRE',)",79.12000215083435
Naive,BinSeg,TS4CD,AlanTuringTCPD,measles,ChangePoint,No,"('Annotation Error',)",9.0
Naive,BinSeg,TS4CD,AlanTuringTCPD,measles,ChangePoint,No,"('Jaccard Index',)",0.3403042596348884
Naive,BinSeg,TS4CD,AlanTuringTCPD,measles,ChangePoint,No,"('Rand Index',)",0.6843827773222275
Naive,BinSeg,TS4CD,AlanTuringTCPD,measles,ChangePoint,No,"('event-based f1 under pa with mode log', 'f1')",0.013071895424836588
Naive,BinSeg,TS4CD,AlanTuringTCPD,measles,ChangePoint,No,"('event-based f1 under pa with mode log', 'precision')",0.006578947368421052
Naive,BinSeg,TS4CD,AlanTuringTCPD,measles,ChangePoint,No,"('event-based f1 under pa with mode log', 'recall')",0.9999999999999989
Naive,BinSeg,TS4CD,AlanTuringTCPD,measles,ChangePoint,No,"('best f1 under pa', 'f1')",0.013071895424836588
Naive,BinSeg,TS4CD,AlanTuringTCPD,measles,ChangePoint,No,"('best f1 under pa', 'precision')",0.006578947368421052
Naive,BinSeg,TS4CD,AlanTuringTCPD,measles,ChangePoint,No,"('best f1 under pa', 'recall')",0.9999999999999989
Naive,BinSeg,TS4CD,AlanTuringTCPD,measles,ChangePoint,No,"('Run Length MSE',)",152896.9493414387
Naive,BinSeg,TS4CD,AlanTuringTCPD,measles,ChangePoint,No,"('Run Length MSRE',)",391.0203950453719
Naive,BinSeg,TS4CD,AlanTuringTCPD,measles,ReportPoint,No,"('Detection Delay', 'delay_mean')",58.0
Naive,BinSeg,TS4CD,AlanTuringTCPD,measles,ReportPoint,No,"('Detection Delay', 'delay_std')",0.0
Naive,BinSeg,TS4CD,AlanTuringTCPD,measles,ReportPoint,No,"('Detection Delay', 'delay_pct(90)')",58.0
Naive,BinSeg,TS4CD,AlanTuringTCPD,measles,ReportPoint,No,"('Detection Delay', 'delay_pct(70)')",58.0
Naive,BinSeg,TS4CD,AlanTuringTCPD,measles,ReportPoint,No,"('Detection Delay', 'delay_pct(50)')",58.0
Naive,BinSeg,TS4CD,AlanTuringTCPD,measles,ReportPoint,No,"('Detection Delay', 'delay_pct(30)')",58.0
Naive,BinSeg,TS4CD,AlanTuringTCPD,measles,ReportPoint,No,"('Detection Delay', 'delay_pct(10)')",58.0
Naive,BinSeg,TS4CD,AlanTuringTCPD,measles,RunLength,No,"('Run Length MSE',)",152283.90476190476
Naive,BinSeg,TS4CD,AlanTuringTCPD,measles,RunLength,No,"('Run Length MSRE',)",390.23570410958655
Naive,BinSeg,TS4CD,AlanTuringTCPD,nile,ChangePoint,No,"('Annotation Error',)",1.0
Naive,BinSeg,TS4CD,AlanTuringTCPD,nile,ChangePoint,No,"('Jaccard Index',)",0.5883838383838383
Naive,BinSeg,TS4CD,AlanTuringTCPD,nile,ChangePoint,No,"('Rand Index',)",0.7891919191919192
Naive,BinSeg,TS4CD,AlanTuringTCPD,nile,ChangePoint,No,"('event-based f1 under pa with mode log', 'f1')",0.06666666666666658
Naive,BinSeg,TS4CD,AlanTuringTCPD,nile,ChangePoint,No,"('event-based f1 under pa with mode log', 'precision')",0.034482758620689655
Naive,BinSeg,TS4CD,AlanTuringTCPD,nile,ChangePoint,No,"('event-based f1 under pa with mode log', 'recall')",0.9999999999999988
Naive,BinSeg,TS4CD,AlanTuringTCPD,nile,ChangePoint,No,"('best f1 under pa', 'f1')",0.06666666666666658
Naive,BinSeg,TS4CD,AlanTuringTCPD,nile,ChangePoint,No,"('best f1 under pa', 'precision')",0.034482758620689655
Naive,BinSeg,TS4CD,AlanTuringTCPD,nile,ChangePoint,No,"('best f1 under pa', 'recall')",0.9999999999999988
Naive,BinSeg,TS4CD,AlanTuringTCPD,nile,ChangePoint,No,"('Run Length MSE',)",604.95
Naive,BinSeg,TS4CD,AlanTuringTCPD,nile,ChangePoint,No,"('Run Length MSRE',)",24.595731336961705
Naive,BinSeg,TS4CD,AlanTuringTCPD,nile,ReportPoint,No,"('Detection Delay', 'delay_mean')",72.0
Naive,BinSeg,TS4CD,AlanTuringTCPD,nile,ReportPoint,No,"('Detection Delay', 'delay_std')",0.0
Naive,BinSeg,TS4CD,AlanTuringTCPD,nile,ReportPoint,No,"('Detection Delay', 'delay_pct(90)')",72.0
Naive,BinSeg,TS4CD,AlanTuringTCPD,nile,ReportPoint,No,"('Detection Delay', 'delay_pct(70)')",72.0
Naive,BinSeg,TS4CD,AlanTuringTCPD,nile,ReportPoint,No,"('Detection Delay', 'delay_pct(50)')",72.0
Naive,BinSeg,TS4CD,AlanTuringTCPD,nile,ReportPoint,No,"('Detection Delay', 'delay_pct(30)')",72.0
Naive,BinSeg,TS4CD,AlanTuringTCPD,nile,ReportPoint,No,"('Detection Delay', 'delay_pct(10)')",72.0
Naive,BinSeg,TS4CD,AlanTuringTCPD,nile,RunLength,No,"('Run Length MSE',)",604.95
Naive,BinSeg,TS4CD,AlanTuringTCPD,nile,RunLength,No,"('Run Length MSRE',)",24.595731336961705
Naive,BinSeg,TS4CD,AlanTuringTCPD,occupancy,ChangePoint,No,"('Annotation Error',)",4.6
Naive,BinSeg,TS4CD,AlanTuringTCPD,occupancy,ChangePoint,No,"('Jaccard Index',)",0.6203748145505074
Naive,BinSeg,TS4CD,AlanTuringTCPD,occupancy,ChangePoint,No,"('Rand Index',)",0.9303669574572584
Naive,BinSeg,TS4CD,AlanTuringTCPD,occupancy,ChangePoint,No,"('event-based f1 under pa with mode log', 'f1')",0.06697114363507986
Naive,BinSeg,TS4CD,AlanTuringTCPD,occupancy,ChangePoint,No,"('event-based f1 under pa with mode log', 'precision')",0.054898031345946716
Naive,BinSeg,TS4CD,AlanTuringTCPD,occupancy,ChangePoint,No,"('event-based f1 under pa with mode log', 'recall')",0.6484848484848482
